,Seizure.Date,Cannabis,Cocaine,Heroin,,,
1034,10/31/2014,152.8444588,286.747725,1.1143903,23746,13058,642
1035,11/1/2014,96.568352,315.7324,1.34311,,,
1036,11/2/2014,8273.57788,11.569,160.6882,,,
1037,11/3/2014,524.48839,160.1841,0.75166,,,
1038,11/4/2014,1746.15665,254.775999,2.10133,,,
1039,11/5/2014,5625.167358,3.776412,2.72261,,,
1040,11/6/2014,463.2674132,88.964826,60.628953,,,
1041,11/7/2014,991.1293002,160.299999,3.269675,,,
1042,11/8/2014,646.24426,24.99103,0.60031,,,
1043,11/9/2014,754.51783,631.27694,7.289718,,,
1044,11/10/2014,177.678453,4149.672254,10.388338,,,
1045,11/11/2014,5446.78022,207.1887,1.56713,,,
1046,11/12/2014,426.252268,135.65103,3.9299456,,,
1047,11/13/2014,43541.52874,1336.787108,30.840542,,,
1048,11/14/2014,906.073983,1355.1911,11.357527,,,
1049,11/15/2014,308.151891,808.8514,1.855637,,,
1050,11/16/2014,31.36059,124.0241,300.770827,,,
1051,11/17/2014,130.2201995,178.0667,5.579796,,,
1052,11/18/2014,354.22536,434.9974,3.5152906,,,
1053,11/19/2014,2944.044224,527.3235,2.31845,,,
1054,11/20/2014,861.55016,1149.198805,3.1499992,,,
1055,11/21/2014,458.299459,249.1441,4.86689,,,
1056,11/22/2014,2380.206262,33.3368,41.049264,,,
1057,11/23/2014,749.38488,433.4636,1.8217,,,
1058,11/24/2014,2208.70913,353.5035,0.025,,,
1059,11/25/2014,692.42151,101.615,9.10627,,,
1060,11/26/2014,1475.418369,86.59416,7.1097271,,,
1061,11/27/2014,114.010432,119.229594,1.3082124,,,
1062,11/28/2014,236.33916,1217.5468,68.84392,,,
1063,11/29/2014,94.059,47.0047,3.853353,,,
1064,11/30/2014,117.89231,678.4788,0.33287,82776,15378,753
1065,12/1/2014,1503.68679,778.387998,8.975,,,
1066,12/2/2014,187.83255,1473.508845,7.80676,,,
1067,12/3/2014,194.237448,2315.51537,6.44189,,,
1068,12/4/2014,5208.178518,3724.419096,80.8302703,,,
1069,12/5/2014,767.871613,1592.18068,2.34667,,,
1070,12/6/2014,750.56191,1125.230895,1.12314,,,
1071,12/7/2014,121.54142,560.00875,4.2572,,,
1072,12/8/2014,978.036915,41.6383,15.219659,,,
1073,12/9/2014,150.599953,371.3942,5.273822,,,
1074,12/10/2014,306.38651,3.7804,8.021617,,,
1075,12/11/2014,271.71909,272.639625,38.9700918,,,
1076,12/12/2014,237.732762,527.1358,25.477955,,,
1077,12/13/2014,79.2619,0.959,2.300618,,,
1078,12/14/2014,113.915906,11.78493,0.141,,,
1079,12/15/2014,1151.092417,11.406615,134.681552,,,
1080,12/16/2014,1936.256133,170.4965,14.95717,,,
1081,12/17/2014,699.50576,230.7914,50.940518,,,
1082,12/18/2014,4003.955992,1136.2675,0.14706,,,
1083,12/19/2014,134.140594,644.1724,163.0135058,,,
1084,12/20/2014,66.154468,18.414027,3.1057,,,
1085,12/21/2014,81.801793,225.3422,0.549,,,
1086,12/22/2014,1762.2481,4.8282,6.5171,,,
1087,12/23/2014,18.056,43.91815,45.6556533,,,
1088,12/24/2014,109.092638,11.737,6.029276,,,
1089,12/25/2014,1227.89039,7.319,687.15485,,,
1090,12/26/2014,55.476092,336.851,8.38368,,,
1091,12/27/2014,21.5103,120.3215,2.2829,,,
1092,12/28/2014,151.5245944,318.0167,1.9057,,,
1093,12/29/2014,307.396002,4.26073,22.7919,,,
1094,12/30/2014,41.304385,0.6996521,4.8655264,,,
1095,12/31/2014,194.82993,3.1408,7.475792,22834,16087,1368
1096,1/1/2015,51.12892,0.007773,7.3410825,,,
1097,1/2/2015,93.544624,12.964748,1.998432,,,
1098,1/3/2015,183.01643,0.25506,10.704486,,,
1099,1/4/2015,103.987532,0.02547,571.29163,,,
1100,1/5/2015,69.688793,151.270327,28.7329666,,,
1101,1/6/2015,153.401591,0.0303,3.714507,,,
1102,1/7/2015,153.073669,0.041263,1.7105352,,,
1103,1/8/2015,49.161974,0.491878,3.44936,,,
1104,1/9/2015,70.980982,1.272335,2.9895549,,,
1105,1/10/2015,38.939,5.4275029,23.50522,,,
1106,1/11/2015,117.86154,4.47621,1.13505,,,
1107,1/12/2015,11.7793685,1.418917,38.6742,,,
1108,1/13/2015,14.086723,39.514852,960.771755,,,
1109,1/14/2015,24.012685,1.029108,4.5180102,,,
1110,1/15/2015,38.595008,0.626359,2.2887659,,,
1111,1/16/2015,40.177682,0.70733,9.077756,,,
1112,1/17/2015,30.88879,0.423645,5.20558,,,
1113,1/18/2015,4.67694,0.87077,0.53523,,,
1114,1/19/2015,15.2826518,0.879219,15.528313,,,
1115,1/20/2015,25.4151241,2.15449,2.552337,,,
1116,1/21/2015,29.90493,8.4665474,5.329383,,,
1117,1/22/2015,21.182557,4.122492,2.8094658,,,
1118,1/23/2015,97.130214,45.532838,29.85003,,,
1119,1/24/2015,21.00065,0.131664,120.30721,,,
1120,1/25/2015,9.633633,2.5914345,4.5069444,,,
1121,1/26/2015,46.57271,0.37084,15.89308,,,
1122,1/27/2015,46.259167,1.7065054,4.9494918,,,
1123,1/28/2015,20.308764,47.819029,8.4688747,,,
1124,1/29/2015,166.304352,0.408469,3.938037,,,
1125,1/30/2015,43.867459,0.633947,3.810783,,,
1126,1/31/2015,36.254715,3.670398,1.74128,1828,339,1897
1127,2/1/2015,6.1448,1.34893,0.10933,,,
1128,2/2/2015,114.02512,1.635287,3.14551,,,
1129,2/3/2015,16.7394717,0.848711,3.9992986,,,
1130,2/4/2015,30.990039,0.532187,38.692875,,,
1131,2/5/2015,57.9586981,5.1003393,7.282796,,,
1132,2/6/2015,43.756574,4.970196,26.476919,,,
1133,2/7/2015,77.136605,53.84591,16.06623,,,
1134,2/8/2015,7.698501,5.254432,1.16043,,,
1135,2/9/2015,17.2839,0.492727,6.81906,,,
1136,2/10/2015,84.598219,2.9059897,0.68759653,,,
1137,2/11/2015,26.505887,2.559568,2.230685,,,
1138,2/12/2015,70.846341,0.7422915,4.067844,,,
1139,2/13/2015,37.981109,0.291792,9.852149,,,
1140,2/14/2015,16.722309,3.8125,244.791049,,,
1141,2/15/2015,12.547425,5.6559,1.845951,,,
1142,2/16/2015,80.52485,3.395502,1.991773,,,
1143,2/17/2015,19.75849,0.12785,13.361799,,,
1144,2/18/2015,80.4799101,0.29761,16.3965508,,,
1145,2/19/2015,40.51383,18.868316,697.2465036,,,
1146,2/20/2015,145.653068,1.195567,24.252938,,,
1147,2/21/2015,89.058302,3.576378,3.425734,,,
1148,2/22/2015,36.771806,4.703933,4.848183,,,
1149,2/23/2015,44.298051,1.3190134,2.344504,,,
1150,2/24/2015,14.776136,3.686288,4.34916,,,
1151,2/25/2015,79.721134,10.8504806,22.4281884,,,
1152,2/26/2015,169.766145,6.163772,10.84908,,,
1153,2/27/2015,35.002663,6.386513,9.977942,,,
1154,2/28/2015,17.752636,2.345817,5.531686,1475,153,1184
1155,3/1/2015,14.521275,0.520774,4.837037,,,
1156,3/2/2015,19.128446,0.0286261,3.709798,,,
1157,3/3/2015,25.517715,1.229966,6.301818,,,
1158,3/4/2015,22.87369,0.2281202,9.2475844,,,
1159,3/5/2015,23.141848,13.544561,75.178616,,,
1160,3/6/2015,13.814791,2.130065,3.026855,,,
1161,3/7/2015,13.679923,29.578929,3.94292,,,
1162,3/8/2015,3.4245,24.3225,1.2840221,,,
1163,3/9/2015,30.973525,0.311525,1.00031,,,
1164,3/10/2015,11.22651,3.6945051,9.5052,,,
1165,3/11/2015,89.464685,8.320259,26.55204,,,
1166,3/12/2015,31.5596921,2.166945,14.25794,,,
1167,3/13/2015,36.673815,2.38097,6.337714,,,
1168,3/14/2015,12.395668,1.061893,13.002392,,,
1169,3/15/2015,135.632272,50.129196,1.37263,,,
1170,3/16/2015,82.348281,7.416296,8.357966,,,
1171,3/17/2015,66.02854,1.7220902,18.239471,,,
1172,3/18/2015,123.986618,0.986446,0.930936,,,
1173,3/19/2015,19.416708,0.5016914,3.84024,,,
1174,3/20/2015,17.178965,0.122724,12.182916,,,
1175,3/21/2015,21.973444,4.0158795,9.34526,,,
1176,3/22/2015,21.258753,0.174946,0.86364,,,
1177,3/23/2015,75.08783,1.08151,4.396155,,,
1178,3/24/2015,14.58989,0.956171,10.655914,,,
1179,3/25/2015,52.298827,5.7227924,11.887654,,,
1180,3/26/2015,50.3562808,0.311951,21.050752,,,
1181,3/27/2015,56.282716,7.491289,13.772982,,,
1182,3/28/2015,10.8138833,1.830117,7.38473,,,
1183,3/29/2015,36.37335,0.80185,0.69564,,,
1184,3/30/2015,20.691431,4.655305,1.07364,,,
1185,3/31/2015,109.47315,4.22226,3.2687,1262,182,308
1186,4/1/2015,3.997188,1.790966,51.50289,,,
1187,4/2/2015,3.272705,0.23165,6.427815,,,
1188,4/3/2015,0.162708,0.098359,25.00651,,,
1189,4/4/2015,2.820707,3.262884,3.00267,,,
1190,4/5/2015,3.17627,25.50075,0.00119,,,
1191,4/6/2015,30.236611,0.082119,1.5773633,,,
1192,4/7/2015,2669.082954,1.515999,0.61467,,,
1193,4/8/2015,4.088244,68.417506,11.129079,,,
1194,4/9/2015,14.58795,2.276938,9.1843,,,
1195,4/10/2015,5.045303,0.13249,18.2085883,,,
1196,4/11/2015,0.028603,1.819234,9.601305,,,
1197,4/12/2015,12.860224,6.8181358,0.0264705,,,
1198,4/13/2015,0.051482,0.046359,0.0030428,,,
1199,4/14/2015,26.915446,0.05458,17.79231,,,
1200,4/15/2015,11.058135,0.510788,2.95684,,,
1201,4/16/2015,1.64136,0.0520361,0.42223,,,
1202,4/17/2015,2.171431,0.391211,0.00701,,,
1203,4/18/2015,3.544659,0.970828,0.00696,,,
1204,4/19/2015,45617.63026,7.66674,0.82064,,,
1205,4/20/2015,0.111984,0.02042,21.00016,,,
1206,4/21/2015,47.12259,17.7354,0.5205,,,
1207,4/22/2015,8.45755,1.504585,0.0021,,,
1208,4/23/2015,100.600803,0.5299339,1038.00009,,,
1209,4/24/2015,101.046254,5.602157,0.00108,,,
1210,4/25/2015,76.388878,13.917156,0.00279,,,
1211,4/26/2015,0.01985,1.1839378,24.31424,,,
1212,4/27/2015,2.113128,0.036396,0.5005,,,
1213,4/28/2015,6.689912,0.852133,0.66448,,,
1214,4/29/2015,10.932935,0.241513,0.28667,,,
1215,4/30/2015,7.05751,0.0461,0.27245,48773,163,1244
1216,5/1/2015,150.615576,1.081098,146.20137,,,
1217,5/2/2015,1.188009,0.064183,13.741496,,,
1218,5/3/2015,28.880507,0.023094,NA,,,
1219,5/4/2015,0.021355,1.024207,2.0045,,,
1220,5/5/2015,89.295582,0.42523,1.29368,,,
1221,5/6/2015,3.911684,0.2421565,0.245418,,,
1222,5/7/2015,1345.47835,4.362856,1.3659,,,
1223,5/8/2015,261.119271,0.069345,1.03375,,,
1224,5/9/2015,0.998418,1.7841081,0.5097912,,,
1225,5/10/2015,3.038469,0.020057,0.00318,,,
1226,5/11/2015,1.27323,0.025834,0.00109,,,
1227,5/12/2015,12.723322,0.33041,0.62225,,,
1228,5/13/2015,5.947471,0.088571,1.08531,,,
1229,5/14/2015,0.25171,10.5232391,40.77646,,,
1230,5/15/2015,36.493158,1.441405,3.000581,,,
1231,5/16/2015,0.304365,0.789936,0.618948,,,
1232,5/17/2015,0.10145,0.025839,0.029942,,,
1233,5/18/2015,179.7237,1.54186,5.561501,,,
1234,5/19/2015,4.559574,1.952355,0.19628,,,
1235,5/20/2015,12.430744,0.823152,1.53895,,,
1236,5/21/2015,0.109873,0.049803,1.00192,,,
1237,5/22/2015,22.997027,0.361907,12.15263,,,
1238,5/23/2015,18.13915,2.65324,0.86042,,,
1239,5/24/2015,0.6297,6.688528,0.0274,,,
1240,5/25/2015,2.626334,0.982391,10.40125,,,
1241,5/26/2015,4.845175,0.091575,3.34467,,,
1242,5/27/2015,6.504363,0.223631,1.062057,,,
1243,5/28/2015,2.857975,1142.002959,0.00413,,,
1244,5/29/2015,1.98317,3.2788643,0.00627,,,
1245,5/30/2015,109.970861,0.07292,0.00648,,,
1246,5/31/2015,0.20986,3.93921,3.65,2309,1187,252
1247,6/1/2015,14.804618,0.118367,15.7013,,,
1248,6/2/2015,231.961232,5.01135,2.988698,,,
1249,6/3/2015,33.99537,0.050805,0.00225,,,
1250,6/4/2015,3.176836,0.37231,0.0036205,,,
1251,6/5/2015,0.08196,3.2407616,30.00143,,,
1252,6/6/2015,34.188029,1.446187,4,,,
1253,6/7/2015,316.03663,5.68826,145.0008,,,
1254,6/8/2015,0.10251,0.193748,0.50097,,,
1255,6/9/2015,18.1559539,7.0289741,0.00277,,,
1256,6/10/2015,88.124112,4.186779,2.071936,,,
1257,6/11/2015,0.263296,0.2567432,0.1085524,,,
1258,6/12/2015,60.079044,2.287265,2.0012948,,,
1259,6/13/2015,5.787236,1.264845,10.3311,,,
1260,6/14/2015,0.004924,0.545484,1.124955,,,
1261,6/15/2015,1.0133,6.23449,0.09151,,,
1262,6/16/2015,21.586827,27.628438,235.81261,,,
1263,6/17/2015,0.101525,2.0776369,0.0592,,,
1264,6/18/2015,1.933361,3.828726,0.308813,,,
1265,6/19/2015,5.206583,4.943174,0.10217,,,
1266,6/20/2015,8.58803,29.829054,0.61927,,,
1267,6/21/2015,0.044877,0.1125829,0.00035,,,
1268,6/22/2015,0.06196,0.6205852,1,,,
1269,6/23/2015,1.8063,0.98419,3.7163208,,,
1270,6/24/2015,2.954191,0.318665,0.87376,,,
1271,6/25/2015,0.792394,0.889274,0.5517,,,
1272,6/26/2015,22.769928,3.0236,0.87958,,,
1273,6/27/2015,0.03879,0.088726,46.00223,,,
1274,6/28/2015,10.4713,0.52038,1493.611618,,,
1275,6/29/2015,8.38814,0.039864,29.2045872,,,
1276,6/30/2015,0.0093001,4.1292701,3.00247,893,117,2030
1277,7/1/2015,0.517652,23.8661801,0.30233,,,
1278,7/2/2015,3.737354,0.027949,1.381129,,,
1279,7/3/2015,0.323398,0.10793,3.00871,,,
1280,7/4/2015,0.676562,1.101164,0.0109,,,
1281,7/5/2015,5.10958,1.60771,0.00215,,,
1282,7/6/2015,1014.485398,0.0943,4.00024,,,
1283,7/7/2015,17.779355,0.051579,0.00185,,,
1284,7/8/2015,0.031527,4.792606,0.96287,,,
1285,7/9/2015,9.499357,0.41535,0.9719,,,
1286,7/10/2015,0.01367,0.037323,1.38774,,,
1287,7/11/2015,0.46794,0.102081,0.6764,,,
1288,7/12/2015,2.009094,1.49165,2.000255,,,
1289,7/13/2015,15.93923,0.24624,1.7834,,,
1290,7/14/2015,28.0531,0.00968,5.04187,,,
1291,7/15/2015,0.13171,0.643712,1.57193,,,
1292,7/16/2015,18.987572,34.017615,5.17545,,,
1293,7/17/2015,30.95393,27.053927,0.92321,,,
1294,7/18/2015,34.581866,0.677508,1.16991,,,
1295,7/19/2015,0.01557,0.01333,1.0269,,,
1296,7/20/2015,0.034029,0.053333,0.00739,,,
1297,7/21/2015,0.797114,0.529949,751.106041,,,
1298,7/22/2015,0.222192,0.185972,0.10784,,,
1299,7/23/2015,1.167349,11.654463,0.001681,,,
1300,7/24/2015,10.858227,0.354417,0.0015,,,
1301,7/25/2015,88.70725,0.361526,34.70102,,,
1302,7/26/2015,135.70717,0.02072,1.42,,,
1303,7/27/2015,152.96825,419.979166,0.68321,,,
1304,7/28/2015,37.28212,2.685651,318.206374,,,
1305,7/29/2015,1.150602,0.043046,0.215961,,,
1306,7/30/2015,6.43855,5.376687,1.20157,,,
1307,7/31/2015,1.487569,1.4438068,8.198683,1620,539,1147
1308,8/1/2015,33.021223,0.255159,4.00E-04,,,
1309,8/2/2015,0.303046,0.009573,5.30055,,,
1310,8/3/2015,3.10352,0.17541,0.00152,,,
1311,8/4/2015,12.46466,0.246388,7.20264,,,
1312,8/5/2015,2.11297,2.7482045,10.71596,,,
1313,8/6/2015,7.160758,3.151677,0.001602,,,
1314,8/7/2015,0.03606,0.275731,41.924331,,,
1315,8/8/2015,19.087273,0.555056,26.211687,,,
1316,8/9/2015,0.5149,0.0578435,2.345,,,
1317,8/10/2015,0.03163,4.603602,6.00096,,,
1318,8/11/2015,48.250387,0.0293479,0.00157,,,
1319,8/12/2015,0.084165,1.3122975,432.216876,,,
1320,8/13/2015,0.073433,0.129732,3.302904,,,
1321,8/14/2015,5.437923,2.0327441,0.00472,,,
1322,8/15/2015,0.147816,3.206347,0.0066,,,
1323,8/16/2015,0.1437,1409.177862,NA,,,
1324,8/17/2015,0.090042,0.0328193,2.49921,,,
1325,8/18/2015,32.894258,0.095409,1.03904,,,
1326,8/19/2015,66.516363,4.038184,1.6930203,,,
1327,8/20/2015,5.649844,1833.296593,0.251972,,,
1328,8/21/2015,3.7608,0.131314,0.205554,,,
1329,8/22/2015,2.92794,28.4620665,92.312201,,,
1330,8/23/2015,0.23041,0.00032,0.02,,,
1331,8/24/2015,0.0591,1.15747,0.00058,,,
1332,8/25/2015,0.365716,0.089992,1.00E-04,,,
1333,8/26/2015,17.179102,0.023406,5.0002,,,
1334,8/27/2015,1.141269,6.022917,1.04592,,,
1335,8/28/2015,0.04293,0.0387914,12.13558,,,
1336,8/29/2015,6.33829,14.5556201,0.00033,,,
1337,8/30/2015,1.196134,27.990368,NA,,,
1338,8/31/2015,28.02995,3.019107,2.59203,298,3347,654
1339,9/1/2015,8.971785,6.562435,2.72141,,,
1340,9/2/2015,18.09637,0.640483,0.72155,,,
1341,9/3/2015,0.24805,0.1079282,1718.099255,,,
1342,9/4/2015,480.870739,3.231945,16.09621,,,
1343,9/5/2015,0.073394,0.102739,0.80052,,,
1344,9/6/2015,1.437477,6.2254365,892.26,,,
1345,9/7/2015,4.1723,1.377584,2.21051,,,
1346,9/8/2015,0.0324,0.1064389,18.917158,,,
1347,9/9/2015,0.875903,4.3112612,1.690639,,,
1348,9/10/2015,0.3983,2.297573,0.530844,,,
1349,9/11/2015,4.369314,0.090838,332.01019,,,
1350,9/12/2015,0.08279,2.580917,0.9341,,,
1351,9/13/2015,0.462902,333.609615,4.98302,,,
1352,9/14/2015,6.083376,18.365256,0.918809,,,
1353,9/15/2015,3.0879018,17.4057378,0.157699,,,
1354,9/16/2015,103.40107,0.350402,4.272909,,,
1355,9/17/2015,16.496724,0.271256,5.481168,,,
1356,9/18/2015,186.053199,0.070929,1.0031,,,
1357,9/19/2015,1.126358,0.090249,12.579169,,,
1358,9/20/2015,1.19545,0.01328,6.500382,,,
1359,9/21/2015,0.00492,3.26442,0.8018901,,,
1360,9/22/2015,0.15403,1.116098,1.25078,,,
1361,9/23/2015,0.048281,0.336309,0.01002,,,
1362,9/24/2015,0.018284,3.349328,60.00111,,,
1363,9/25/2015,3.421389,7.310273,59.00232,,,
1364,9/26/2015,0.131668,0.055122,0.0015,,,
1365,9/27/2015,3.413822,3.56197,NA,,,
1366,9/28/2015,2.53342,26.635551,0.00043,,,
1367,9/29/2015,1.822625,0.262522,0.01293,,,
1368,9/30/2015,5.2054,0.740951,0.853866,854,444,3145
1369,10/1/2015,0.20697,0.44387,0.002608,,,
1370,10/2/2015,0.192841,0.6881042,845.00175,,,
1371,10/3/2015,0.2,0.53827,1.00079,,,
1372,10/4/2015,0.30925,0.07309,3.00E-04,,,
1373,10/5/2015,0.0148229,0.01286,0.40311,,,
1374,10/6/2015,2.44776,15.21355,3.173224,,,
1375,10/7/2015,2.25803,2.710199,0.0028,,,
1376,10/8/2015,0.150655,3.067264,1.50052,,,
1377,10/9/2015,2.715423,0.212867,5.040671,,,
1378,10/10/2015,0.03915,2.7231758,2.20491,,,
1379,10/11/2015,0.439183,0.01303,10.40292,,,
1380,10/12/2015,40.014164,0.00332,2.00E-05,,,
1381,10/13/2015,0.006846,0.20514,46.630512,,,
1382,10/14/2015,8.340017,1.1838576,8.59E-05,,,
1383,10/15/2015,3.69249,0.746371,NA,,,
1384,10/16/2015,0.202664,0.287837,0.21316,,,
1385,10/17/2015,4.137818,0.0404816,26.00092,,,
1386,10/18/2015,0.006424,9.357713,7.00017,,,
1387,10/19/2015,0.12755,7.041865,0.00429,,,
1388,10/20/2015,0.086141,0.064838,3,,,
1389,10/21/2015,0.258259,17.422632,0.00172,,,
1390,10/22/2015,2.424553,0.0918463,1.86211,,,
1391,10/23/2015,0.259668,0.400231,1.9006,,,
1392,10/24/2015,0.019058,0.051161,0.00154,,,
1393,10/25/2015,4.71378,2.12588,0.00015,,,
1394,10/26/2015,0.062056,0.012228,0.70003,,,
1395,10/27/2015,11.052886,0.200682,1.1006901,,,
1396,10/28/2015,8.520082,0.686995,0.0025305,,,
1397,10/29/2015,2.516886,1.6638,14.1008,,,
1398,10/30/2015,332.697261,0.322237,0.00093,,,
1399,10/31/2015,0.052922,0.0508249,7.12,428,68,978
1400,11/1/2015,0.021052,0.555771,0.63008,,,
1401,11/2/2015,0.2296899,1.2611463,24.58193,,,
1402,11/3/2015,0.2921,0.015421,0.00082,,,
1403,11/4/2015,1.039964,0.305358,3.677,,,
1404,11/5/2015,1.006724,0.519104,2.0001,,,
1405,11/6/2015,0.033263,5.226167,0.205923,,,
1406,11/7/2015,0.239413,1.787937,NA,,,
1407,11/8/2015,0.010785,2.865536,3,,,
1408,11/9/2015,0.005328,0.00233,15.00012,,,
1409,11/10/2015,0.230059,0.035078,30.23661,,,
1410,11/11/2015,2.207465,0.0222487,34.0609423,,,
1411,11/12/2015,2.548962,0.0856269,0.42,,,
1412,11/13/2015,0.083786,5.157512,0.4700409,,,
1413,11/14/2015,0.13601,0.053799,5.00034,,,
1414,11/15/2015,0.08127,0.089472,1.80078,,,
1415,11/16/2015,0.02737,0.532775,73.5004701,,,
1416,11/17/2015,8.668894,0.4800312,0.049289,,,
1417,11/18/2015,2.059555,0.677233,1.7067,,,
1418,11/19/2015,9.513506,0.539351,3.39216,,,
1419,11/20/2015,0.157697,6.5535,2.79088,,,
1420,11/21/2015,0.971651,0.6996739,1.51592,,,
1421,11/22/2015,3.628989,1.333682,3.45204,,,
1422,11/23/2015,0.061269,1.404951,1.0106,,,
1423,11/24/2015,66.62124,0.00465,2.011544,,,
1424,11/25/2015,0.117584,2.665092,2.8506444,,,
1425,11/26/2015,5.817062,2.857609,0.05141,,,
1426,11/27/2015,0.318421,0.686166,0.90059,,,
1427,11/28/2015,0.210356,5.093426,0.06006,,,
1428,11/29/2015,6.547408,0.456997,4.000209,,,
1429,11/30/2015,2.442083,1.162879,0.00045,115,43,218
1430,12/1/2015,1.356315,0.058324,0.54578,,,
1431,12/2/2015,4.712536,2.5674374,2.60531,,,
1432,12/3/2015,1.863978,0.117935,0.28031,,,
1433,12/4/2015,0.569507,15.5825032,0.0012808,,,
1434,12/5/2015,0.053886,0.3138995,0.19028,,,
1435,12/6/2015,0.280606,0.041066,0.00155,,,
1436,12/7/2015,0.02266,0.11262,31.00125,,,
1437,12/8/2015,0.189829,90.513878,4.00074,,,
1438,12/9/2015,0.434483,9.095848,0.65494,,,
1439,12/10/2015,11.923606,142.052209,16.215589,,,
1440,12/11/2015,0.044947,0.021833,2.3036801,,,
1441,12/12/2015,0.067232,11.708189,0.70098,,,
1442,12/13/2015,0.046901,1.181014,0.00054,,,
1443,12/14/2015,0.21545,0.63186,10.099708,,,
1444,12/15/2015,2.1848545,1.0505092,0.00033,,,
1445,12/16/2015,1.379427,0.033068,1.44053,,,
1446,12/17/2015,3.538327,0.145385,0.000477,,,
1447,12/18/2015,0.014239,0.10444501,0.00913,,,
1448,12/19/2015,0.071163,0.05677,0.84093,,,
1449,12/20/2015,0.010872,4.447787,1.0008,,,
1450,12/21/2015,0.012388,0.1939342,1.1600173,,,
1451,12/22/2015,0.01069,0.32261,3.79887,,,
1452,12/23/2015,0.015307,0.031818,5.0911,,,
1453,12/24/2015,1.01264,4.44488,2.7149,,,
1454,12/25/2015,0.068975,0.081727,1.00E-04,,,
1455,12/26/2015,0.095577,0.08223,0.0057,,,
1456,12/27/2015,89.07904,0.00716,1.0001,,,
1457,12/28/2015,0.11453,12.09961,0.00124,,,
1458,12/29/2015,0.069111,0.678125,1.69034,,,
1459,12/30/2015,1.103278,0.01518,40.21199,,,
1460,12/31/2015,636.01317,0.003325,0.01892,757,298,128
